Lat,Lon,Times_exceeded
52.077,21.048,1.0
52.207,21.039,1.0
52.055,21.163,1.0
52.277,20.994,1.0
52.222,21.077,1.0
52.258,20.965,1.0
52.23,20.784,1.0
52.293,20.947,1.0
52.284,20.901,1.0
52.203,21.034,1.0
52.163,21.037,1.0
52.078,20.876,1.0
52.285,20.895,1.0
52.21,20.894,1.0
52.077,21.045,1.0
52.166,21.019,1.0
52.145,21.018,1.0
52.231,20.782,1.0
52.182,20.894,1.0
52.194,21.364,1.0
52.208,20.868,1.0
52.21,21.002,1.0
52.228,21.063,1.0
52.211,20.764,1.0
52.244,21.223,1.0
52.201,21.171,1.0
52.224,21.032,1.0
52.056,20.9,1.0
52.195,20.87,1.0
52.298,21.056,1.0
52.262,21.015,1.0
52.253,21.049,1.0
52.201,21.036,1.0
52.319,20.965,1.0
52.211,20.772,1.0
52.327,20.88,1.0
52.315,21.122,1.0
52.077,21.057,1.0
52.317,21.116,1.0
52.171,21.006,1.0
52.139,21.017,1.0
52.147,21.093,1.0
52.231,20.795,1.0
52.316,21.12,1.0
52.334,20.942,1.0
52.3,20.937,1.0
52.284,20.907,1.0
52.226,21.068,1.0
52.23,20.79,1.0
52.203,21.023,1.0
52.225,21.176,1.0
52.077,20.876,1.0
52.326,20.937,1.0
52.185,20.902,1.0
52.143,21.327,1.0
52.255,20.946,1.0
52.153,21.045,1.0
52.144,21.326,1.0
52.348,20.948,1.0
52.197,21.374,1.0
52.158,20.925,1.0
52.212,20.752,1.0
52.438,21.046,1.0
52.324,21.048,1.0
52.276,21.066,1.0
52.159,21.198,1.0
52.272,21.063,1.0
52.387,21.158,1.0
52.435,21.043,1.0
52.225,21.174,1.0
52.166,21.206,1.0
52.204,20.879,1.0
52.203,20.906,1.0
52.294,21.042,1.0
52.304,21.06,1.0
52.202,21.059,1.0
52.243,21.171,1.0
52.232,21.251,1.0
52.141,21.33,1.0
52.284,20.922,1.0
52.413,21.178,1.0
52.291,21.069,1.0
52.223,21.254,1.0
52.095,21.135,1.0
52.278,21.068,1.0
52.231,20.78,1.0
52.194,21.367,1.0
52.302,21.059,1.0
52.232,20.977,1.0
52.205,21.032,1.0
52.332,20.936,1.0
52.014,20.965,1.0
52.259,21.142,1.0
52.194,21.179,1.0
52.235,21.224,1.0
52.285,20.89,1.0
52.243,20.867,1.0
52.148,21.322,1.0
52.016,20.968,1.0
52.227,21.065,1.0
52.231,20.777,1.0
52.195,21.369,1.0
52.187,20.872,1.0
52.015,20.966,1.0
52.226,21.087,1.0
52.434,21.042,1.0
52.247,21.102,1.0
52.161,21.05,1.0
52.193,20.982,1.0
52.155,20.922,1.0
52.211,20.756,1.0
52.344,20.985,1.0
52.263,21.166,1.0
52.333,20.97,1.0
52.356,21.192,1.0
52.328,20.968,1.0
52.222,21.067,1.0
52.134,21.075,1.0
52.332,21.03,1.0
52.371,21.144,1.0
52.313,21.002,1.0
52.276,21.142,1.0
52.245,20.859,1.0
52.308,20.928,1.0
52.217,20.895,1.0
52.192,20.948,1.0
52.209,21.172,1.0
52.208,20.969,1.0
52.168,20.994,1.0
52.13,21.082,1.0
52.124,21.29,1.0
52.276,21.049,1.0
52.309,20.927,1.0
52.193,20.88,1.0
52.242,21.072,1.0
52.215,21.319,1.0
52.357,21.19,1.0
52.367,21.142,1.0
52.241,21.082,1.0
52.165,21.221,1.0
52.246,21.078,1.0
52.125,21.295,1.0
52.288,21.037,1.0
52.357,21.189,1.0
52.204,20.939,1.0
52.233,20.703,1.0
52.078,20.771,1.0
52.209,21.109,1.0
52.384,21.029,1.0
52.273,21.118,1.0
52.351,21.191,1.0
52.244,21.036,1.0
52.286,20.973,1.0
52.244,20.865,1.0
52.247,21.02,1.0
52.202,20.982,1.0
52.228,20.948,1.0
52.24,21.063,1.0
52.244,20.861,1.0
52.211,21.167,1.0
52.351,21.129,1.0
52.142,21.028,1.0
52.279,21.141,1.0
52.126,21.297,1.0
52.285,21.047,1.0
52.304,21.09,1.0
52.286,21.102,1.0
52.241,21.065,1.0
52.145,21.052,1.0
52.165,21.207,1.0
52.28,21.172,1.0
52.247,20.931,1.0
52.465,21.075,1.0
52.252,20.898,1.0
52.189,20.917,1.0
52.205,21.064,1.0
52.159,21.05,1.0
52.119,21.281,1.0
52.223,21.044,1.0
52.183,21.055,1.0
52.036,20.866,1.0
52.24,21.082,1.0
52.218,21.017,1.0
52.257,21.01,1.0
52.153,21.044,1.0
52.035,20.867,1.0
52.363,21.139,1.0
52.205,20.987,1.0
52.191,21.072,1.0
52.265,20.883,1.0
52.372,21.145,1.0
52.224,20.693,1.0
52.081,20.771,1.0
52.204,20.878,1.0
52.264,20.991,1.0
52.289,20.827,1.0
52.36,21.174,1.0
52.27,21.149,1.0
52.286,21.086,1.0
52.085,21.071,1.0
52.207,20.967,1.0
52.256,21.011,1.0
52.291,20.821,1.0
52.334,20.979,1.0
52.334,20.981,1.0
52.132,20.971,1.0
52.131,21.087,1.0
52.252,21.015,1.0
52.207,21.061,1.0
52.299,20.904,1.0
52.227,20.999,1.0
52.245,21.08,1.0
52.214,21.324,1.0
52.358,21.187,1.0
52.365,21.14,1.0
52.466,21.075,1.0
52.323,20.962,1.0
52.174,21.017,1.0
52.379,20.924,1.0
52.122,21.285,1.0
52.201,20.984,1.0
52.201,20.935,1.0
52.213,21.327,1.0
52.359,21.185,1.0
52.16,21.073,1.0
52.269,20.932,1.0
52.163,21.107,1.0
52.268,21.153,1.0
52.334,20.983,1.0
52.13,20.967,1.0
52.268,20.987,1.0
52.258,21.041,1.0
52.243,20.87,1.0
52.075,21.137,1.0
52.079,20.787,1.0
52.239,21.005,1.0
52.247,20.948,1.0
52.245,21.088,1.0
52.228,20.899,1.0
52.08,20.788,1.0
52.286,21.047,1.0
52.247,20.911,1.0
52.392,21.162,1.0
52.238,21.1,1.0
52.081,21.131,1.0
52.158,21.223,1.0
52.28,21.057,1.0
52.157,21.177,1.0
52.318,21.019,1.0
52.228,21.09,1.0
52.391,21.161,1.0
52.318,20.964,1.0
52.164,21.084,1.0
52.172,21.182,1.0
52.084,21.128,1.0
52.155,21.073,1.0
52.078,20.785,1.0
52.22,21.298,1.0
52.389,21.16,1.0
52.451,21.066,1.0
52.081,21.021,1.0
52.395,21.034,1.0
52.081,20.79,1.0
52.247,20.928,1.0
52.234,20.731,1.0
52.282,21.053,1.0
52.232,20.735,1.0
52.053,20.867,1.0
52.18,21.058,1.0
52.178,21.028,1.0
52.274,21.171,1.0
52.293,20.932,1.0
52.233,20.733,1.0
52.285,21.051,1.0
52.231,21.098,1.0
52.333,20.969,1.0
52.258,20.95,1.0
52.392,20.925,1.0
52.295,21.049,1.0
52.238,21.029,1.0
52.05,20.866,1.0
52.236,21.083,1.0
52.26,20.952,1.0
52.263,21.057,1.0
52.292,21.08,1.0
52.234,20.729,1.0
52.134,20.899,1.0
52.234,21.108,1.0
52.172,21.058,1.0
52.088,21.104,1.0
52.262,20.953,1.0
52.241,21.014,1.0
52.235,20.914,1.0
52.457,21.075,1.0
52.212,21.106,1.0
52.382,21.154,1.0
52.454,21.071,1.0
52.179,21.29,1.0
52.174,21.177,1.0
52.085,21.092,1.0
52.233,20.711,1.0
52.386,20.926,1.0
52.044,20.863,1.0
52.218,21.306,1.0
52.455,21.072,1.0
52.253,20.965,1.0
52.229,20.966,1.0
52.06,20.846,1.0
52.045,20.864,1.0
52.223,21.233,1.0
52.217,21.308,1.0
52.236,21.087,1.0
52.38,21.152,1.0
52.228,21.002,1.0
52.456,21.074,1.0
52.257,21.166,1.0
52.115,21.019,1.0
52.242,20.873,1.0
52.217,21.31,1.0
52.349,21.194,1.0
52.378,21.151,1.0
52.216,21.165,1.0
52.24,20.913,1.0
52.077,20.783,1.0
52.241,20.882,1.0
52.188,20.848,1.0
52.238,20.961,1.0
52.271,20.985,1.0
52.247,20.934,1.0
52.306,21.055,1.0
52.076,20.778,1.0
52.201,21.124,1.0
52.27,21.061,1.0
52.407,21.174,1.0
52.331,20.941,1.0
52.172,21.186,1.0
52.297,21.042,1.0
52.234,20.716,1.0
52.286,21.109,1.0
52.194,20.97,1.0
52.201,21.127,1.0
52.131,21.069,1.0
52.389,21.031,1.0
52.241,21.022,1.0
52.303,20.939,1.0
52.384,21.155,1.0
52.219,21.1,1.0
52.241,20.88,1.0
52.266,20.958,1.0
52.265,21.066,1.0
52.246,20.982,1.0
52.327,21.109,1.0
52.244,21.096,1.0
52.158,20.902,1.0
52.291,20.835,1.0
52.254,20.994,1.0
52.219,21.135,1.0
52.259,20.598,1.0
52.248,20.898,1.0
52.047,20.979,1.0
52.16,21.305,1.0
52.423,21.035,1.0
52.214,20.835,1.0
52.229,21.009,1.0
52.301,20.782,1.0
52.259,20.601,1.0
52.345,21.028,1.0
52.048,20.981,1.0
52.161,21.304,1.0
52.284,20.981,1.0
52.224,21.084,1.0
52.203,21.049,1.0
52.193,20.914,1.0
52.248,20.999,1.0
52.203,21.169,1.0
52.369,20.94,1.0
52.101,20.889,1.0
52.259,20.603,1.0
52.197,20.993,1.0
52.213,20.833,1.0
52.238,21.118,1.0
52.219,20.972,1.0
52.18,21.232,1.0
52.244,21.174,1.0
52.158,21.308,1.0
52.36,21.129,1.0
52.198,20.966,1.0
52.253,20.912,1.0
52.181,20.883,1.0
52.157,21.043,1.0
52.124,20.874,1.0
52.23,21.071,1.0
52.213,20.83,1.0
52.156,21.045,1.0
52.303,20.778,1.0
52.309,20.983,1.0
52.236,20.976,1.0
52.171,21.011,1.0
52.225,20.897,1.0
52.187,21.082,1.0
52.189,21.006,1.0
52.046,20.978,1.0
52.249,21.255,1.0
52.36,21.132,1.0
52.244,20.86,1.0
52.251,20.955,1.0
52.156,21.044,1.0
52.112,20.85,1.0
52.111,20.847,1.0
52.222,21.04,1.0
52.313,20.978,1.0
52.078,21.059,1.0
52.229,21.023,1.0
52.25,20.917,1.0
52.155,21.05,1.0
52.211,20.868,1.0
52.24,20.989,1.0
52.182,21.055,1.0
52.361,20.835,1.0
52.217,21.041,1.0
52.222,21.163,1.0
52.156,21.0,1.0
52.259,21.052,1.0
52.216,21.096,1.0
52.257,21.062,1.0
52.315,20.977,1.0
52.249,21.018,1.0
52.24,20.941,1.0
52.254,20.924,1.0
52.154,21.053,1.0
52.197,20.907,1.0
52.212,20.869,1.0
52.153,21.091,1.0
52.193,20.883,1.0
52.048,20.983,1.0
52.194,20.912,1.0
52.108,20.84,1.0
52.202,21.17,1.0
52.211,21.088,1.0
52.18,21.149,1.0
52.249,21.224,1.0
52.101,20.892,1.0
52.245,20.858,1.0
52.194,20.89,1.0
52.27,20.982,1.0
52.241,21.04,1.0
52.201,21.172,1.0
52.215,21.017,1.0
52.179,21.15,1.0
52.26,20.608,1.0
52.245,20.897,1.0
52.207,21.041,1.0
52.292,21.046,1.0
52.213,20.871,1.0
52.26,21.064,1.0
52.169,21.041,1.0
52.265,20.885,1.0
52.152,20.924,1.0
52.214,21.046,1.0
52.284,20.903,1.0
52.176,20.868,1.0
52.281,21.07,1.0
52.195,20.927,1.0
52.306,20.884,1.0
52.235,21.091,1.0
52.339,21.218,1.0
52.15,21.045,1.0
52.184,20.979,1.0
52.142,21.029,1.0
52.22,21.045,1.0
52.077,21.038,1.0
52.254,20.907,1.0
52.242,20.874,1.0
52.298,21.028,1.0
52.117,20.983,1.0
52.249,21.247,1.0
52.251,20.916,1.0
52.241,21.164,1.0
52.221,21.084,1.0
52.157,21.176,1.0
52.177,20.871,1.0
52.255,20.985,1.0
52.251,20.917,1.0
52.362,21.12,1.0
52.221,20.985,1.0
52.196,20.883,1.0
52.27,20.874,1.0
52.297,21.024,1.0
52.156,21.034,1.0
52.04,20.968,1.0
52.216,21.016,1.0
52.247,21.048,1.0
52.361,21.117,1.0
52.169,20.937,1.0
52.25,20.919,1.0
52.176,20.866,1.0
52.226,20.996,1.0
52.181,21.055,1.0
52.233,21.129,1.0
52.212,21.16,1.0
52.217,20.906,1.0
52.338,21.216,1.0
52.364,20.946,1.0
52.071,21.016,1.0
52.173,21.027,1.0
52.298,21.026,1.0
52.117,20.981,1.0
52.246,21.043,1.0
52.307,20.883,1.0
52.305,20.773,1.0
52.156,21.073,1.0
52.262,20.955,1.0
52.153,21.049,1.0
52.077,21.046,1.0
52.173,21.039,1.0
52.3,21.035,1.0
52.115,20.987,1.0
52.043,20.973,1.0
52.156,21.312,1.0
52.362,21.124,1.0
52.222,21.078,1.0
52.244,20.999,1.0
52.327,20.881,1.0
52.156,20.989,1.0
52.151,20.927,1.0
52.239,20.952,1.0
52.113,20.986,1.0
52.35,21.029,1.0
52.361,21.054,1.0
52.361,21.127,1.0
52.159,21.042,1.0
52.242,21.025,1.0
52.213,20.828,1.0
52.183,21.02,1.0
52.323,21.049,1.0
52.31,20.883,1.0
52.131,21.018,1.0
52.325,21.048,1.0
52.362,21.055,1.0
52.284,20.905,1.0
52.243,20.872,1.0
52.261,20.952,1.0
52.299,21.03,1.0
52.153,21.316,1.0
52.178,20.873,1.0
52.212,20.82,1.0
52.209,21.164,1.0
52.191,20.862,1.0
52.245,20.967,1.0
52.24,21.027,1.0
52.284,20.909,1.0
52.209,21.026,1.0
52.299,21.032,1.0
52.102,21.049,1.0
52.249,21.249,1.0
52.242,21.168,1.0
52.155,21.313,1.0
52.179,20.875,1.0
52.162,21.038,1.0
52.217,20.879,1.0
52.24,20.986,1.0
52.195,21.178,1.0
52.157,21.021,1.0
52.363,20.836,1.0
52.351,21.245,1.0
52.228,21.006,1.0
52.186,21.224,1.0
52.146,21.063,1.0
52.229,21.224,1.0
52.264,21.005,1.0
52.274,20.996,1.0
52.258,20.918,1.0
52.189,20.963,1.0
52.143,21.066,1.0
52.415,21.179,1.0
52.309,20.988,1.0
52.441,21.015,1.0
52.22,21.163,1.0
52.352,21.247,1.0
52.308,21.092,1.0
52.339,21.067,1.0
52.227,21.224,1.0
52.263,20.645,1.0
52.267,21.003,1.0
52.245,20.902,1.0
52.214,21.136,1.0
52.255,20.924,1.0
52.328,20.904,1.0
52.261,21.087,1.0
52.144,21.064,1.0
52.35,21.243,1.0
52.203,21.072,1.0
52.258,20.919,1.0
52.294,21.033,1.0
52.225,21.179,1.0
52.188,20.914,1.0
52.223,20.982,1.0
52.117,20.865,1.0
52.308,20.883,1.0
52.207,21.19,1.0
52.326,20.88,1.0
52.311,21.095,1.0
52.282,21.046,1.0
52.234,21.009,1.0
52.147,21.061,1.0
52.277,21.013,1.0
52.078,21.079,1.0
52.263,20.639,1.0
52.244,20.899,1.0
52.228,21.032,1.0
52.136,21.062,1.0
52.184,21.046,1.0
52.202,21.06,1.0
52.181,20.888,1.0
52.248,21.144,1.0
52.263,21.044,1.0
52.251,21.147,1.0
52.351,20.975,1.0
52.292,21.056,1.0
52.094,20.927,1.0
52.289,20.877,1.0
52.245,20.909,1.0
52.261,20.955,1.0
52.185,20.959,1.0
52.24,20.898,1.0
52.21,20.895,1.0
52.183,20.894,1.0
52.138,21.07,1.0
52.376,20.929,1.0
52.014,20.966,1.0
52.181,21.191,1.0
52.292,21.052,1.0
52.223,21.038,1.0
52.15,21.038,1.0
52.094,20.929,1.0
52.203,21.039,1.0
52.298,21.084,1.0
52.252,21.149,1.0
52.257,20.996,1.0
52.289,20.934,1.0
52.353,21.252,1.0
52.142,21.067,1.0
52.341,21.067,1.0
52.226,21.034,1.0
52.109,20.843,1.0
52.017,20.968,1.0
52.174,21.014,1.0
52.326,20.908,1.0
52.227,20.958,1.0
52.255,21.14,1.0
52.352,21.25,1.0
52.307,21.091,1.0
52.328,21.11,1.0
52.292,21.058,1.0
52.182,21.19,1.0
52.27,21.017,1.0
52.245,20.906,1.0
52.261,20.958,1.0
52.184,20.961,1.0
52.25,21.145,1.0
52.233,21.096,1.0
52.14,21.068,1.0
52.26,20.964,1.0
52.246,20.978,1.0
52.015,20.967,1.0
52.095,21.032,1.0
52.132,21.099,1.0
52.097,20.918,1.0
52.282,20.952,1.0
52.034,20.987,1.0
52.24,20.922,1.0
52.25,21.131,1.0
52.217,21.018,1.0
52.155,21.008,1.0
52.147,21.05,1.0
52.219,21.101,1.0
52.247,21.055,1.0
52.099,20.902,1.0
52.05,20.992,1.0
52.38,20.923,1.0
52.271,21.062,1.0
52.226,21.157,1.0
52.301,21.059,1.0
52.033,20.985,1.0
52.15,21.034,1.0
52.099,20.904,1.0
52.261,20.62,1.0
52.268,20.958,1.0
52.156,21.188,1.0
52.145,21.094,1.0
52.208,21.061,1.0
52.2,20.901,1.0
52.254,20.974,1.0
52.193,20.942,1.0
52.255,20.916,1.0
52.223,21.162,1.0
52.224,21.203,1.0
52.226,21.089,1.0
52.189,21.013,1.0
52.218,21.098,1.0
52.299,20.792,1.0
52.217,21.023,1.0
52.141,21.098,1.0
52.195,20.934,1.0
52.167,21.295,1.0
52.415,21.186,1.0
52.159,20.925,1.0
52.239,20.984,1.0
52.236,21.093,1.0
52.247,20.991,1.0
52.035,20.988,1.0
52.291,20.832,1.0
52.365,20.836,1.0
52.241,20.925,1.0
52.191,20.982,1.0
52.242,21.004,1.0
52.318,20.975,1.0
52.105,21.11,1.0
52.379,20.925,1.0
52.233,21.224,1.0
52.024,20.974,1.0
52.433,21.028,1.0
52.019,20.884,1.0
52.027,20.977,1.0
52.174,21.02,1.0
52.187,21.063,1.0
52.232,20.957,1.0
52.215,21.127,1.0
52.243,21.261,1.0
52.212,20.896,1.0
52.149,21.06,1.0
52.313,20.883,1.0
52.352,21.128,1.0
52.349,21.237,1.0
52.149,21.058,1.0
52.292,21.021,1.0
52.175,21.154,1.0
52.239,20.904,1.0
52.097,20.916,1.0
52.183,20.971,1.0
52.436,21.022,1.0
52.022,20.973,1.0
52.115,20.86,1.0
52.156,20.957,1.0
52.257,20.968,1.0
52.236,20.978,1.0
52.03,20.98,1.0
52.031,20.982,1.0
52.207,20.916,1.0
52.224,21.214,1.0
52.154,21.01,1.0
52.099,20.907,1.0
52.228,20.967,1.0
52.171,21.083,1.0
52.051,20.996,1.0
52.292,21.0,1.0
52.412,21.038,1.0
52.19,21.182,1.0
52.273,21.064,1.0
52.324,20.939,1.0
52.23,21.023,1.0
52.201,21.001,1.0
52.226,21.162,1.0
52.186,20.906,1.0
52.017,20.885,1.0
52.188,21.185,1.0
52.288,21.073,1.0
52.078,21.071,1.0
52.258,21.009,1.0
52.242,20.879,1.0
52.243,21.084,1.0
52.292,21.05,1.0
52.233,20.966,1.0
52.232,20.915,1.0
52.265,21.042,1.0
52.284,20.902,1.0
52.324,21.026,1.0
52.222,21.103,1.0
52.207,21.04,1.0
52.242,21.106,1.0
52.079,21.025,1.0
52.296,20.964,1.0
52.197,20.895,1.0
52.196,20.995,1.0
52.149,21.046,1.0
52.25,21.041,1.0
52.226,20.994,1.0
52.211,20.978,1.0
52.295,20.966,1.0
52.183,21.078,1.0
52.04,20.951,1.0
52.082,21.042,1.0
52.229,21.094,1.0
52.159,21.224,1.0
52.127,21.311,1.0
52.264,20.921,1.0
52.278,20.993,1.0
51.991,21.212,1.0
52.332,21.025,1.0
52.289,20.997,1.0
52.218,20.908,1.0
52.161,21.102,1.0
52.301,20.952,1.0
52.291,21.041,1.0
52.263,20.944,1.0
52.308,21.075,1.0
52.258,21.051,1.0
52.269,20.986,1.0
52.282,21.009,1.0
52.264,20.951,1.0
52.197,21.04,1.0
52.161,21.098,1.0
52.24,21.111,1.0
52.213,21.051,1.0
51.992,21.211,1.0
52.302,20.938,1.0
52.174,21.05,1.0
52.308,21.072,1.0
52.278,21.044,1.0
52.181,20.881,1.0
52.292,20.902,1.0
52.219,20.914,1.0
52.312,21.06,1.0
52.272,20.926,1.0
52.212,20.978,1.0
52.226,20.942,1.0
52.262,20.889,1.0
52.271,20.994,1.0
52.291,20.975,1.0
52.286,20.885,1.0
52.332,20.874,1.0
52.381,21.024,1.0
52.209,21.027,1.0
52.22,20.917,1.0
52.228,21.089,1.0
52.196,20.93,1.0
52.172,21.229,1.0
52.233,21.117,1.0
52.139,20.968,1.0
52.129,20.896,1.0
52.289,20.981,1.0
52.187,20.993,1.0
52.087,21.046,1.0
52.132,21.325,1.0
52.315,21.007,1.0
52.304,20.938,1.0
52.157,21.076,1.0
52.163,21.085,1.0
52.233,21.026,1.0
52.233,21.027,1.0
52.147,20.912,1.0
52.202,20.969,1.0
52.248,21.2,1.0
52.182,21.223,1.0
52.273,20.911,1.0
52.208,20.979,1.0
52.294,20.969,1.0
52.11,20.977,1.0
52.112,21.018,1.0
52.247,21.208,1.0
52.308,20.909,1.0
52.127,21.313,1.0
52.098,20.806,1.0
52.252,20.98,1.0
52.326,20.907,1.0
52.291,21.019,1.0
52.224,20.931,1.0
52.169,21.224,1.0
52.293,20.971,1.0
52.129,21.317,1.0
52.319,21.019,1.0
52.452,21.01,1.0
52.241,21.134,1.0
52.267,21.02,1.0
52.234,21.116,1.0
52.226,21.023,1.0
52.29,20.999,1.0
52.278,20.979,1.0
52.235,21.019,1.0
52.268,21.121,1.0
52.25,21.175,1.0
52.321,21.025,1.0
52.191,21.171,1.0
52.157,21.189,1.0
52.21,20.868,1.0
52.25,21.177,1.0
52.235,21.097,1.0
52.148,21.031,1.0
52.15,20.916,1.0
52.339,21.029,1.0
52.195,20.909,1.0
52.174,21.018,1.0
52.16,20.992,1.0
52.263,21.06,1.0
52.19,21.126,1.0
52.183,21.134,1.0
52.283,20.919,1.0
52.3,21.011,1.0
52.256,20.815,1.0
52.202,20.931,1.0
52.293,21.049,1.0
52.291,20.976,1.0
52.288,20.982,1.0
52.284,20.955,1.0
52.353,21.054,1.0
52.238,21.146,1.0
52.216,20.964,1.0
52.35,21.192,1.0
52.15,21.046,1.0
52.159,21.12,1.0
52.133,21.099,1.0
52.183,21.205,1.0
52.178,21.009,1.0
52.113,21.278,1.0
52.237,21.099,1.0
52.29,21.004,1.0
52.148,21.043,1.0
52.208,20.964,1.0
52.16,21.118,1.0
52.078,21.114,1.0
52.157,21.193,1.0
52.388,20.993,1.0
52.186,21.13,1.0
52.34,21.028,1.0
52.151,20.917,1.0
52.349,21.195,1.0
52.194,20.911,1.0
52.09,21.049,1.0
52.4,20.944,1.0
52.31,20.959,1.0
52.209,20.975,1.0
52.292,20.949,1.0
52.27,20.983,1.0
52.242,21.035,1.0
52.304,20.935,1.0
52.302,20.947,1.0
52.044,20.952,1.0
52.177,21.021,1.0
52.262,21.054,1.0
52.207,21.023,1.0
52.177,21.142,1.0
52.403,20.948,1.0
52.286,21.05,1.0
52.233,21.097,1.0
52.29,20.903,1.0
52.156,21.035,1.0
52.297,20.997,1.0
52.133,20.972,1.0
52.173,21.036,1.0
52.301,20.95,1.0
52.043,20.954,1.0
52.155,20.992,1.0
52.345,21.123,1.0
52.281,21.071,1.0
52.191,21.124,1.0
52.183,21.054,1.0
52.113,20.799,1.0
52.343,20.847,1.0
52.247,21.032,1.0
52.299,21.012,1.0
52.132,20.983,1.0
52.194,20.913,1.0
52.263,20.888,1.0
52.183,21.0,1.0
52.397,20.927,1.0
52.216,20.984,1.0
52.089,21.019,1.0
52.158,21.031,1.0
52.182,21.224,1.0
52.257,21.167,1.0
52.145,20.909,1.0
52.255,21.056,1.0
52.19,20.915,1.0
52.192,21.279,1.0
52.313,20.966,1.0
52.347,20.948,1.0
52.195,21.121,1.0
52.236,20.914,1.0
52.16,21.087,1.0
52.161,21.095,1.0
52.217,20.903,1.0
52.204,21.071,1.0
52.148,20.942,1.0
52.031,20.961,1.0
52.208,21.264,1.0
52.143,21.328,1.0
52.325,21.106,1.0
52.261,20.5,1.0
52.232,21.041,1.0
52.111,20.889,1.0
52.227,20.947,1.0
52.034,20.963,1.0
52.213,21.104,1.0
52.177,21.035,1.0
52.145,21.326,1.0
52.258,20.995,1.0
52.252,21.028,1.0
52.251,20.923,1.0
52.174,20.855,1.0
52.05,20.993,1.0
52.211,20.985,1.0
52.228,21.042,1.0
52.141,21.06,1.0
52.297,20.995,1.0
52.158,21.032,1.0
52.233,21.039,1.0
52.215,20.959,1.0
52.258,21.044,1.0
52.287,20.932,1.0
52.275,20.963,1.0
